x,y
664,95
663,95
662,94
661,94
659,92
658,92
657,91
655,91
654,90
653,90
652,89
651,89
650,88
649,88
648,87
647,87
646,86
644,86
643,85
642,85
641,84
640,84
639,83
638,83
637,82
635,82
634,81
633,81
632,80
630,80
629,79
628,79
627,78
625,78
624,77
623,77
622,76
620,76
619,75
618,75
617,74
615,74
614,73
613,73
612,72
610,72
609,71
607,71
606,70
604,70
603,69
602,69
601,68
599,68
598,67
596,67
595,66
593,66
592,65
590,65
589,64
587,64
586,63
584,63
583,62
582,62
581,61
579,61
578,60
576,60
575,59
573,59
572,58
570,58
569,57
567,57
566,56
564,56
563,55
561,55
560,54
557,54
556,53
554,53
553,52
551,52
550,51
547,51
546,50
543,50
542,49
539,49
538,48
535,48
534,47
530,47
529,46
525,46
524,45
520,45
519,44
515,44
514,43
508,43
507,42
492,42
491,41
