x,y
1395,1011
1397,1009
1398,1009
1400,1007
1401,1007
1404,1004
1405,1004
1408,1001
1409,1001
1410,1000
1411,1000
1412,999
1413,999
1414,998
1415,998
1416,997
1420,997
1421,996
1426,996
1427,997
1430,997
1431,998
1433,998
1434,999
1435,999
1436,1000
1437,1000
1444,1007
1444,1009
1445,1010
1445,1015
1444,1016
1444,1022
1443,1023
1443,1039
1444,1040
1444,1041
1445,1042
1445,1043
1446,1044
1446,1045
1453,1052
1454,1052
1456,1054
1458,1054
1459,1055
1460,1055
1462,1057
1463,1057
1465,1059
1466,1059
1467,1060
1467,1061
1470,1064
1470,1066
1472,1068
1476,1068
1477,1067
1478,1067
1479,1066
1480,1066
1484,1062
1485,1062
1488,1059
1489,1059
1490,1058
1492,1058
1493,1057
1495,1057
1497,1055
1497,1053
1498,1052
1498,1051
1502,1047
1504,1047
1505,1046
1516,1046
1517,1047
1520,1047
1521,1048
1522,1048
1523,1049
1525,1049
1527,1051
1528,1051
1534,1057
1534,1058
1535,1059
1537,1059
1538,1060
1539,1059
1541,1059
1542,1058
1545,1058
1550,1063
1557,1063
1560,1060
1561,1060
1564,1057
1566,1057
1567,1056
1574,1056
1575,1057
1578,1057
1579,1058
1582,1058
1583,1059
1584,1059
1585,1060
1587,1060
1588,1061
1589,1061
1590,1062
1592,1062
1593,1063
1594,1063
1595,1064
1596,1064
1597,1065
1598,1065
1599,1066
1600,1066
1602,1068
1603,1068
1604,1069
1605,1069
1606,1070
1607,1070
1608,1071
1609,1071
1610,1072
1612,1072
1613,1073
1615,1073
1616,1074
1618,1074
1619,1075
1620,1075
1621,1076
1622,1076
1624,1078
1625,1078
1628,1081
1628,1082
1629,1083
1629,1084
1630,1085
1630,1086
1631,1086
1633,1088
1634,1088
1635,1089
1637,1089
1639,1091
1641,1091
1642,1092
1643,1092
1644,1093
1645,1093
1646,1094
1647,1094
1648,1095
1649,1095
1650,1096
1651,1096
1652,1097
1653,1097
1654,1098
1655,1098
1657,1100
1658,1100
1659,1101
1660,1101
1661,1102
1662,1102
1663,1103
1664,1103
1665,1104
1667,1104
1668,1105
1670,1105
1671,1104
1672,1104
1677,1099
1680,1099
1681,1100
1683,1100
1684,1101
1688,1101
1689,1100
1691,1100
1692,1099
1693,1099
1694,1098
1695,1098
1696,1097
1697,1097
1698,1096
1699,1096
1706,1089
1706,1088
1708,1086
1708,1085
1711,1082
1712,1082
1713,1081
1720,1081
1721,1080
1726,1080
1727,1079
1728,1079
1729,1078
1730,1078
1732,1076
1733,1076
1735,1074
1735,1073
1738,1070
1740,1072
1740,1074
1741,1075
1741,1078
1742,1079
1742,1085
1743,1086
1743,1091
1744,1092
1744,1094
1745,1095
1745,1096
1746,1097
1746,1098
1753,1105
1754,1105
1756,1107
1758,1107
1759,1108
1760,1108
1761,1109
1773,1109
1774,1108
1778,1108
1779,1109
1780,1109
1782,1111
1782,1113
1783,1114
1783,1116
1784,1117
1785,1117
1786,1118
1789,1118
1790,1119
1793,1119
1794,1120
1795,1120
1796,1121
1797,1121
1798,1122
1799,1122
1800,1123
1805,1123
1807,1121
1807,1119
1808,1118
1808,1113
1809,1112
1809,1111
1813,1107
1814,1107
1815,1106
1817,1106
1818,1105
1822,1105
1823,1104
1824,1104
1825,1103
1827,1103
1828,1102
1836,1102
1837,1103
1839,1103
1840,1104
1841,1104
1843,1106
1844,1106
1847,1109
1848,1109
1854,1115
1856,1115
1857,1116
1859,1116
1860,1115
1862,1115
1863,1114
1865,1114
1866,1113
1869,1113
1870,1112
1871,1112
1872,1111
1873,1111
1879,1105
1882,1105
1884,1107
1885,1107
1887,1109
1894,1109
1895,1108
1896,1108
1898,1106
1898,1105
1900,1103
1900,1102
1904,1098
1906,1098
1908,1100
1909,1100
1910,1101
1914,1101
1919,1096
1922,1096
1926,1100
1926,1101
1934,1109
1935,1109
1936,1110
1937,1110
1939,1112
1940,1112
1942,1114
1942,1115
1944,1117
1944,1118
1945,1119
1946,1119
1947,1120
1954,1120
1956,1118
1956,1116
1957,1115
1957,1114
1969,1102
1969,1101
1971,1099
1971,1098
1972,1097
1972,1093
1973,1092
1973,1090
1972,1089
1972,1085
1971,1084
1971,1078
1972,1077
1972,1073
1973,1072
1973,1070
1974,1069
1974,1068
1975,1067
1975,1066
1976,1065
1976,1064
1977,1063
1977,1062
1978,1061
1978,1060
1979,1059
1979,1058
1980,1057
1980,1056
1982,1054
1982,1053
1983,1052
1983,1051
1984,1050
1984,1049
1985,1048
1985,1046
1986,1045
1986,1044
1987,1043
1987,1040
1988,1039
1988,1035
1989,1034
1989,1029
1990,1028
1990,1006
1989,1005
1989,1002
1988,1001
1988,990
1986,988
1986,987
1984,985
1984,984
1983,983
1983,981
1982,980
1982,978
1981,977
1981,974
1979,972
1979,971
1978,970
1978,969
1977,968
1977,967
1978,966
1978,964
1979,963
1979,960
1977,958
1976,958
1975,957
1974,957
1970,953
1970,952
1969,951
1969,950
1965,946
1959,946
1956,943
1956,942
1955,941
1955,937
1954,936
1954,934
1951,931
1951,930
1950,929
1950,923
1951,922
1951,921
1952,920
1952,919
1953,918
1953,916
1954,915
1954,899
1955,898
1955,895
1956,894
1956,892
1957,891
1957,889
1958,888
1958,886
1959,885
1959,884
1960,883
1960,882
1961,881
1961,879
1962,878
1962,877
1963,876
1963,873
1964,872
1964,871
1963,870
1963,868
1962,867
1962,866
1961,865
1961,864
1960,863
1960,857
1965,852
1966,852
1966,851
1967,850
1967,848
1966,847
1966,845
1965,844
1965,843
1964,842
1964,840
1963,839
1963,827
1964,826
1964,824
1965,823
1965,821
1966,820
1966,819
1967,818
1967,817
1968,816
1968,815
1969,814
1969,813
1970,812
1970,811
1972,809
1972,808
1973,807
1973,806
1975,804
1975,803
1976,802
1976,801
1977,800
1977,799
1978,798
1978,797
1979,796
1979,794
1980,793
1980,792
1981,791
1981,790
1982,789
1982,787
1983,786
