x,y
91,262
92,262
94,264
95,264
96,265
98,265
99,266
102,266
103,267
111,267
112,266
114,266
115,265
117,265
118,264
119,264
120,263
122,263
123,262
125,262
126,261
128,261
129,260
131,260
134,257
134,253
138,249
142,249
143,248
146,248
147,247
149,247
150,246
151,246
153,244
154,244
155,243
156,243
157,242
158,242
159,241
160,241
161,240
165,240
166,239
175,239
176,238
182,238
183,237
185,237
186,236
190,236
191,235
197,235
198,234
202,234
203,233
206,233
207,232
211,232
212,231
222,231
223,232
224,232
225,233
225,238
226,239
226,245
223,248
222,248
220,250
220,251
219,252
219,254
218,255
218,261
217,262
217,268
216,269
216,271
215,272
215,274
214,275
214,277
215,278
215,279
216,280
216,281
217,281
219,283
219,285
217,287
217,288
215,290
214,290
214,291
212,293
212,294
208,298
207,298
206,299
205,299
203,301
202,301
200,303
200,305
204,305
205,304
206,304
207,303
209,303
212,306
212,316
213,317
215,317
216,316
216,310
217,309
217,307
220,304
221,305
222,305
223,306
223,307
224,308
224,310
225,311
225,317
228,317
229,316
229,314
228,313
228,307
230,305
233,308
233,310
234,311
234,314
235,315
235,316
237,316
238,315
238,312
237,311
237,306
238,305
240,305
241,306
241,307
242,308
242,309
243,310
243,312
244,313
246,313
247,312
247,310
246,309
246,308
245,307
245,306
244,305
244,304
243,303
243,302
235,294
235,293
234,292
234,291
236,289
238,289
239,288
241,288
242,287
245,287
246,286
247,286
248,285
250,285
252,283
253,283
257,279
257,277
258,276
258,273
259,272
259,271
260,270
260,269
261,268
261,267
262,266
262,264
263,263
263,262
264,261
264,259
265,258
265,252
266,251
266,250
267,249
267,247
268,246
268,237
270,235
270,234
271,233
271,232
272,231
272,230
275,227
276,228
276,230
275,231
275,235
274,236
274,245
278,249
278,251
277,252
277,255
276,256
276,257
275,258
275,262
274,263
274,264
273,265
273,267
272,268
272,273
271,274
271,291
272,292
272,293
274,293
275,294
298,294
299,293
300,293
300,292
301,291
301,289
300,288
300,281
298,279
298,278
297,277
297,274
296,273
296,271
295,270
295,269
294,268
294,263
295,262
295,260
296,259
296,258
298,256
298,255
299,254
300,254
301,253
306,253
307,252
310,252
311,251
313,251
314,250
315,250
316,249
317,249
319,247
319,246
320,245
320,244
321,243
321,242
322,241
322,240
325,237
325,236
326,235
326,234
328,232
328,231
329,230
329,229
330,228
330,225
331,224
331,222
330,221
330,220
329,219
329,218
330,217
330,216
331,215
331,214
333,212
333,211
334,210
334,209
335,208
335,207
336,206
336,204
337,203
337,201
338,200
338,197
337,196
337,193
336,192
336,191
335,190
335,189
334,188
334,187
332,185
332,184
331,183
331,182
330,181
329,181
327,179
326,179
325,178
323,178
322,177
320,177
319,176
315,176
314,175
309,175
308,174
299,174
298,173
286,173
285,172
285,166
284,165
284,162
283,161
283,160
282,159
282,157
281,156
281,155
280,154
280,153
279,152
279,151
278,150
278,149
276,147
276,146
274,144
274,143
267,136
266,136
263,133
262,133
261,132
260,132
259,131
259,129
261,127
261,126
264,123
264,122
254,122
252,120
252,117
253,116
253,114
254,113
254,111
255,110
255,109
251,109
250,110
247,110
246,111
244,111
243,112
241,112
240,113
239,113
238,112
238,110
239,109
239,108
240,107
239,106
238,107
237,107
236,108
235,108
233,110
232,110
231,111
230,111
229,112
227,112
226,111
226,100
